Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Request day,Time slot,Trip duration,Is Completed,Driver Available,Request Date,Trip Duration Mins,Latitude,Longitude,cluster
4457,City,16,Trip Completed,2016-07-14 08:36:24,2016-07-14 09:19:20,8,Thursday,Morning,00:42:56,True,True,2016-07-14,42.9,-4.427070715267771,-0.33048227924042095,0
4728,City,16,Trip Completed,2016-07-14 14:04:13,2016-07-14 15:06:40,14,Thursday,Afternoon,01:02:27,True,True,2016-07-14,62.5,8.165317719333075,15.849449965845324,3
5347,Airport,16,Trip Completed,2016-07-14 22:51:47,2016-07-14 23:53:42,22,Thursday,Night,01:01:55,True,True,2016-07-14,61.9,-5.208762186660552,12.268312309802461,3
6147,City,16,Trip Completed,2016-07-15 16:11:02,2016-07-15 17:30:08,16,Friday,Afternoon,01:19:06,True,True,2016-07-15,79.1,-7.102102558175538,-19.85374754621403,1
6496,Airport,16,Trip Completed,2016-07-15 20:33:00,2016-07-15 21:32:49,20,Friday,Evening,00:59:49,True,True,2016-07-15,59.8,-0.21094479444873926,-7.197617432656699,4
634,City,17,Trip Completed,2016-07-11 12:25:00,2016-07-11 13:06:00,12,Monday,Afternoon,00:41:00,True,True,2016-07-11,41.0,9.713009082212015,-3.1290303225549643,2
939,Airport,17,Trip Completed,2016-07-11 18:25:00,2016-07-11 19:26:00,18,Monday,Evening,01:01:00,True,True,2016-07-11,61.0,-5.158894569769991,-10.81134865267073,1
2628,Airport,17,Trip Completed,2016-07-12 22:10:00,2016-07-12 23:25:00,22,Tuesday,Night,01:15:00,True,True,2016-07-12,75.0,3.442710948117572,-12.01713536416245,4
3021,City,17,Trip Completed,2016-07-13 07:33:20,2016-07-13 08:26:07,7,Wednesday,Morning,00:52:47,True,True,2016-07-13,52.8,5.232392306574351,-18.488619736172815,4
4743,City,17,Trip Completed,2016-07-14 14:54:16,2016-07-14 15:39:03,14,Thursday,Afternoon,00:44:47,True,True,2016-07-14,44.8,-5.247249120152007,5.734789002790421,0
4981,City,17,Trip Completed,2016-07-14 18:47:42,2016-07-14 19:43:44,18,Thursday,Evening,00:56:02,True,True,2016-07-14,56.0,4.5643269722371915,-9.499588380673373,4
5367,Airport,17,Trip Completed,2016-07-14 23:35:34,2016-07-15 00:25:26,23,Thursday,Night,00:49:52,True,True,2016-07-14,49.9,-2.644337345614936,-17.906112862747477,1
5471,Airport,17,Trip Completed,2016-07-15 04:48:57,2016-07-15 05:47:13,4,Friday,Night,00:58:16,True,True,2016-07-15,58.3,2.646116611871589,-10.760827578877453,4
5988,Airport,17,Trip Completed,2016-07-15 11:48:32,2016-07-15 12:55:02,11,Friday,Morning,01:06:30,True,True,2016-07-15,66.5,2.6705942152178945,12.07655811344506,3
6477,Airport,17,Trip Completed,2016-07-15 20:21:26,2016-07-15 21:00:31,20,Friday,Evening,00:39:05,True,True,2016-07-15,39.1,0.71549368149517,14.059567265861865,3
499,City,18,Trip Completed,2016-07-11 09:39:00,2016-07-11 10:16:00,9,Monday,Morning,00:37:00,True,True,2016-07-11,37.0,-8.194204598911835,-0.6773501922678946,0
1147,Airport,18,Trip Completed,2016-07-11 20:42:00,2016-07-11 21:18:00,20,Monday,Evening,00:36:00,True,True,2016-07-11,36.0,6.70604991178476,-3.3571731836525522,2
1410,Airport,18,Trip Completed,2016-07-12 03:14:00,2016-07-12 04:27:00,3,Tuesday,Night,01:13:00,True,True,2016-07-12,73.0,-3.5843987005652833,19.114147740071267,3
1804,Airport,18,Trip Completed,2016-07-12 09:12:00,2016-07-12 09:57:00,9,Tuesday,Morning,00:45:00,True,True,2016-07-12,45.0,-6.269629792002915,-11.977413616477204,1
1949,Airport,18,Trip Completed,2016-07-12 11:32:00,2016-07-12 12:13:00,11,Tuesday,Morning,00:41:00,True,True,2016-07-12,41.0,-9.184497168904722,-11.38562868581566,1
2713,City,18,Trip Completed,2016-07-13 01:46:42,2016-07-13 02:37:08,1,Wednesday,Night,00:50:26,True,True,2016-07-13,50.4,1.8178588637648367,-8.325312918544011,4
2845,City,18,Trip Completed,2016-07-13 05:28:29,2016-07-13 06:10:40,5,Wednesday,Morning,00:42:11,True,True,2016-07-13,42.2,3.551287236845649,-13.089707268756507,4
3943,Airport,18,Trip Completed,2016-07-13 22:35:38,2016-07-13 23:33:20,22,Wednesday,Night,00:57:42,True,True,2016-07-13,57.7,-9.668243421442877,-4.825376071832537,0
4792,City,18,Trip Completed,2016-07-14 16:47:15,2016-07-14 17:34:39,16,Thursday,Afternoon,00:47:24,True,True,2016-07-14,47.4,0.24186116598562002,16.43336907959015,3
5207,Airport,18,Trip Completed,2016-07-14 20:57:41,2016-07-14 21:56:21,20,Thursday,Evening,00:58:40,True,True,2016-07-14,58.7,-5.470084496041241,4.61391362514297,0
5890,City,18,Trip Completed,2016-07-15 09:43:57,2016-07-15 10:55:22,9,Friday,Morning,01:11:25,True,True,2016-07-15,71.4,2.9034558081889976,-3.522138055509455,2
494,City,19,Trip Completed,2016-07-11 09:36:00,2016-07-11 10:02:00,9,Monday,Morning,00:26:00,True,True,2016-07-11,26.0,-6.512671419900171,17.37643178284859,3
1485,City,19,Trip Completed,2016-07-12 05:21:00,2016-07-12 06:35:00,5,Tuesday,Morning,01:14:00,True,True,2016-07-12,74.0,3.81875476204932,-18.061430700967108,4
2042,City,19,Trip Completed,2016-07-12 14:30:00,2016-07-12 15:09:00,14,Tuesday,Afternoon,00:39:00,True,True,2016-07-12,39.0,-2.265293073989252,-11.588952883925545,1
2561,Airport,19,Trip Completed,2016-07-12 21:29:00,2016-07-12 22:44:00,21,Tuesday,Night,01:15:00,True,True,2016-07-12,75.0,8.73459977473469,2.63554420407036,2
3813,Airport,19,Trip Completed,2016-07-13 21:06:57,2016-07-13 21:46:24,21,Wednesday,Night,00:39:27,True,True,2016-07-13,39.5,-7.249581117080135,4.622104927727165,0
4260,Airport,19,Trip Completed,2016-07-14 06:11:51,2016-07-14 06:59:46,6,Thursday,Morning,00:47:55,True,True,2016-07-14,47.9,-3.17867297899483,-18.417699737495475,1
4395,City,19,Trip Completed,2016-07-14 08:00:15,2016-07-14 08:54:39,8,Thursday,Morning,00:54:24,True,True,2016-07-14,54.4,-7.730529575188219,-3.878449683714713,0
5919,City,19,Trip Completed,2016-07-15 10:03:42,2016-07-15 10:59:27,10,Friday,Morning,00:55:45,True,True,2016-07-15,55.8,8.493872365571256,5.966158593234908,2
6002,Airport,19,Trip Completed,2016-07-15 12:04:15,2016-07-15 12:53:36,12,Friday,Afternoon,00:49:21,True,True,2016-07-15,49.4,7.5467870676196185,7.922821856136064,2
468,City,20,Trip Completed,2016-07-11 09:20:00,2016-07-11 10:05:00,9,Monday,Morning,00:45:00,True,True,2016-07-11,45.0,-4.841167445696888,5.525596100650773,0
693,Airport,20,Trip Completed,2016-07-11 13:51:00,2016-07-11 15:01:00,13,Monday,Afternoon,01:10:00,True,True,2016-07-11,70.0,3.19968092068358,-7.177471025563019,4
1178,City,20,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:06:00,21,Monday,Night,01:01:00,True,True,2016-07-11,61.0,6.344444004024318,-16.25919505608362,4
2103,City,20,Trip Completed,2016-07-12 16:08:00,2016-07-12 17:18:00,16,Tuesday,Afternoon,01:10:00,True,True,2016-07-12,70.0,1.104016231989247,-2.915502143226636,2
2292,Airport,20,Trip Completed,2016-07-12 18:46:00,2016-07-12 19:23:00,18,Tuesday,Evening,00:37:00,True,True,2016-07-12,37.0,0.5930115671201293,-14.849822505277782,4
3339,City,20,Trip Completed,2016-07-13 12:40:58,2016-07-13 13:30:26,12,Wednesday,Afternoon,00:49:28,True,True,2016-07-13,49.5,-5.162954181990966,17.904946340826683,3
3694,City,20,Trip Completed,2016-07-13 19:33:19,2016-07-13 20:35:08,19,Wednesday,Evening,01:01:49,True,True,2016-07-13,61.8,-8.137944643882015,-0.9931653590948706,0
4469,City,20,Trip Completed,2016-07-14 08:45:13,2016-07-14 09:48:08,8,Thursday,Morning,01:02:55,True,True,2016-07-14,62.9,7.944315159066534,-7.309633025725297,4
6432,City,20,Trip Completed,2016-07-15 19:50:57,2016-07-15 20:30:05,19,Friday,Evening,00:39:08,True,True,2016-07-15,39.1,8.008361143266608,10.652162844756003,2
1895,City,21,Trip Completed,2016-07-12 10:20:00,2016-07-12 10:52:00,10,Tuesday,Morning,00:32:00,True,True,2016-07-12,32.0,2.6620291454653593,-0.08205629670944603,2
1981,Airport,21,Trip Completed,2016-07-12 12:23:00,2016-07-12 12:56:00,12,Tuesday,Afternoon,00:33:00,True,True,2016-07-12,33.0,-3.219404179025986,-7.598639039501997,1
3744,Airport,21,Trip Completed,2016-07-13 20:28:11,2016-07-13 21:22:42,20,Wednesday,Evening,00:54:31,True,True,2016-07-13,54.5,-3.015808507746782,12.47870969563207,3
4433,Airport,21,Trip Completed,2016-07-14 08:26:32,2016-07-14 09:12:02,8,Thursday,Morning,00:45:30,True,True,2016-07-14,45.5,4.519113577404788,14.686086040044877,3
6039,Airport,21,Trip Completed,2016-07-15 13:11:04,2016-07-15 13:38:01,13,Friday,Afternoon,00:26:57,True,True,2016-07-15,26.9,7.942205199051543,6.920326651547079,2
6543,City,21,Trip Completed,2016-07-15 20:54:20,2016-07-15 22:12:36,20,Friday,Evening,01:18:16,True,True,2016-07-15,78.3,7.741728485302346,-18.12142310369331,4
110,City,22,Trip Completed,2016-07-11 05:05:00,2016-07-11 06:06:00,5,Monday,Morning,01:01:00,True,True,2016-07-11,61.0,5.597510917152476,2.6529152066612838,2
362,City,22,Trip Completed,2016-07-11 08:01:00,2016-07-11 09:18:00,8,Monday,Morning,01:17:00,True,True,2016-07-11,77.0,2.8406329230857548,10.531796479891263,3
666,Airport,22,Trip Completed,2016-07-11 13:02:00,2016-07-11 13:45:00,13,Monday,Afternoon,00:43:00,True,True,2016-07-11,43.0,-8.317200700099024,-14.539879516656713,1
926,City,22,Trip Completed,2016-07-11 18:28:00,2016-07-11 19:34:00,18,Monday,Evening,01:06:00,True,True,2016-07-11,66.0,-6.767425718107725,-10.853169944615866,1
1180,Airport,22,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:14:00,21,Monday,Night,01:13:00,True,True,2016-07-11,73.0,7.971083770541586,15.299804202725454,3
1900,City,22,Trip Completed,2016-07-12 10:32:00,2016-07-12 11:42:00,10,Tuesday,Morning,01:10:00,True,True,2016-07-12,70.0,2.128581193191799,-19.19513112587704,4
2506,City,22,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:38:00,21,Tuesday,Night,00:37:00,True,True,2016-07-12,37.0,-9.816058967667407,10.109085513039041,3
3064,City,22,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,8,Wednesday,Morning,00:56:43,True,True,2016-07-13,56.7,-7.9705691426793575,-1.0490682994230838,0
3327,Airport,22,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,12,Wednesday,Afternoon,00:58:58,True,True,2016-07-13,59.0,3.2700353821611152,-2.1291136464157248,2
3601,City,22,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,18,Wednesday,Evening,00:50:07,True,True,2016-07-13,50.1,-9.898768323075625,-19.716138700204514,1
4768,Airport,22,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,15,Thursday,Afternoon,01:09:39,True,True,2016-07-14,69.7,-6.783838971650027,12.775929238659714,3
5142,City,22,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,20,Thursday,Evening,00:31:07,True,True,2016-07-14,31.1,0.9746757873317229,-5.607003974537342,4
5366,Airport,22,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,23,Thursday,Night,00:52:28,True,True,2016-07-14,52.5,3.837903953853864,1.6306252520217157,2
5575,City,22,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,5,Friday,Morning,00:56:07,True,True,2016-07-15,56.1,3.0392251900520115,7.092027453426375,2
5902,City,22,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,9,Friday,Morning,00:44:08,True,True,2016-07-15,44.1,-5.514613810788804,8.105183057516633,0
6694,Airport,22,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,22,Friday,Night,00:32:09,True,True,2016-07-15,32.1,4.243584426950717,18.23920235304289,3
523,Airport,23,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:37:00,9,Monday,Morning,00:49:00,True,True,2016-07-11,49.0,-5.255018250063999,1.2535981294643648,0
747,City,23,Trip Completed,2016-07-11 15:53:00,2016-07-11 16:43:00,15,Monday,Afternoon,00:50:00,True,True,2016-07-11,50.0,-3.4920060368146455,-4.011217961022897,0
1371,Airport,23,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00,0,Tuesday,Night,01:11:00,True,True,2016-07-12,71.0,4.929828102360483,18.148145059668316,3
1553,City,23,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00,6,Tuesday,Morning,01:00:00,True,True,2016-07-12,60.0,2.992657980944294,5.684409401020844,2
1692,Airport,23,Trip Completed,2016-07-12 07:52:00,2016-07-12 09:01:00,7,Tuesday,Morning,01:09:00,True,True,2016-07-12,69.0,6.984468209883559,-8.073985748937776,4
2114,City,23,Trip Completed,2016-07-12 16:36:00,2016-07-12 17:21:00,16,Tuesday,Afternoon,00:45:00,True,True,2016-07-12,45.0,3.152257846006867,-14.941430183857154,4
2742,City,23,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,3,Wednesday,Night,00:43:58,True,True,2016-07-13,44.0,1.3661720667094315,13.702180058607254,3
4273,City,23,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,6,Thursday,Morning,00:45:27,True,True,2016-07-14,45.5,-8.12650464343815,-5.512735888233937,0
4668,City,23,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,12,Thursday,Afternoon,01:09:56,True,True,2016-07-14,69.9,-2.645683938811329,6.418788854577247,0
5425,City,23,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,2,Friday,Night,00:44:39,True,True,2016-07-15,44.6,-4.695952646365491,-1.1673432253640748,0
5488,City,23,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,4,Friday,Night,01:06:34,True,True,2016-07-15,66.6,-5.1202071324183285,-12.042808808198465,1
5781,City,23,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,8,Friday,Morning,01:06:40,True,True,2016-07-15,66.7,9.460211095048912,4.067464344818603,2
5966,Airport,23,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,10,Friday,Morning,01:04:17,True,True,2016-07-15,64.3,-2.138045506664792,-17.572677241972706,1
6122,City,23,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,15,Friday,Afternoon,01:03:34,True,True,2016-07-15,63.6,7.8409311035422675,-3.46630160515231,2
357,Airport,24,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,8,Monday,Morning,01:08:00,True,True,2016-07-11,68.0,2.622772519945258,1.864597586546843,2
1068,City,24,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,19,Monday,Evening,00:56:00,True,True,2016-07-11,56.0,5.896226070832968,-2.558121035256839,2
2689,Airport,24,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,0,Wednesday,Night,01:15:05,True,True,2016-07-13,75.1,0.0527418621038418,9.946887010039632,3
2791,City,24,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,4,Wednesday,Night,00:37:00,True,True,2016-07-13,37.0,1.5380776925271817,13.116998181812498,3
3321,City,24,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,12,Wednesday,Afternoon,01:02:12,True,True,2016-07-13,62.2,-0.14964612362272156,10.84972296132712,3
3423,Airport,24,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,15,Wednesday,Afternoon,00:58:39,True,True,2016-07-13,58.6,-6.09514024403911,-18.447482087527916,1
3761,Airport,24,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,20,Wednesday,Evening,01:03:38,True,True,2016-07-13,63.6,4.4490423052301065,-12.234849182161112,4
4140,City,24,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,4,Thursday,Night,01:16:52,True,True,2016-07-14,76.9,-4.384552751182884,1.4643003705509727,0
4656,City,24,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,12,Thursday,Afternoon,00:42:47,True,True,2016-07-14,42.8,-9.513680671370924,17.392881617752053,3
4931,Airport,24,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,18,Thursday,Evening,00:32:11,True,True,2016-07-14,32.2,2.9094459181433567,13.398271002084677,3
5268,City,24,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,21,Thursday,Night,01:00:36,True,True,2016-07-14,60.6,-6.457786411859021,13.70138033407207,3
5811,City,24,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,8,Friday,Morning,00:40:03,True,True,2016-07-15,40.0,8.809171687058285,-7.871672249613004,4
6139,Airport,24,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,15,Friday,Afternoon,00:55:25,True,True,2016-07-15,55.4,9.078571540051747,-2.8220841168518973,2
6333,Airport,24,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,18,Friday,Evening,01:12:07,True,True,2016-07-15,72.1,8.29728780440897,-1.171762107362504,2
773,City,25,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,16,Monday,Afternoon,00:58:00,True,True,2016-07-11,58.0,-2.5968259948911125,-13.705136666003582,1
1123,City,25,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,20,Monday,Evening,00:58:00,True,True,2016-07-11,58.0,-9.690867669422651,-18.757274790221746,1
2667,Airport,25,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,23,Tuesday,Night,01:05:52,True,True,2016-07-12,65.9,8.566371251754507,17.87611597842067,3
2833,City,25,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,5,Wednesday,Morning,00:51:52,True,True,2016-07-13,51.9,-1.4363170336537134,-10.37149657345973,1
3396,City,25,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,14,Wednesday,Afternoon,00:58:16,True,True,2016-07-13,58.3,9.333096380873393,-10.402043851054747,4
3590,City,25,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,18,Wednesday,Evening,01:00:27,True,True,2016-07-13,60.5,9.272399541785056,-16.66483784924962,4
3762,City,25,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,20,Wednesday,Evening,00:43:14,True,True,2016-07-13,43.2,7.060189109347203,17.14031007775114,3
4566,City,25,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,9,Thursday,Morning,00:33:56,True,True,2016-07-14,33.9,-4.111022158608286,3.18948459759088,0
4862,City,25,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,17,Thursday,Evening,01:03:56,True,True,2016-07-14,63.9,-2.298045427961495,6.681474285014154,0
5564,Airport,25,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,5,Friday,Morning,01:12:11,True,True,2016-07-15,72.2,7.022733430337137,16.4630754905221,3
6187,City,25,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,17,Friday,Evening,00:57:03,True,True,2016-07-15,57.0,-3.661559896874447,-6.175193243968419,0
6642,City,25,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,22,Friday,Night,00:46:48,True,True,2016-07-15,46.8,-6.61014506627815,4.860292445523363,0
322,City,26,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,7,Monday,Morning,00:39:00,True,True,2016-07-11,39.0,1.1360252491670035,-18.4480218108445,4
793,City,26,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,17,Monday,Evening,01:02:00,True,True,2016-07-11,62.0,8.72309548321562,-12.529098870754826,4
898,Airport,26,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,18,Monday,Evening,00:55:00,True,True,2016-07-11,55.0,3.9205959334994596,13.249832203597698,3
1258,City,26,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,21,Monday,Night,01:09:00,True,True,2016-07-11,69.0,1.4012234017872984,10.670734253533428,3
2832,City,26,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,5,Wednesday,Morning,00:53:51,True,True,2016-07-13,53.9,-8.05647012458463,-5.974292341714126,0
3139,City,26,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,8,Wednesday,Morning,00:28:38,True,True,2016-07-13,28.6,2.3001445339833957,-4.927574889031501,4
3438,City,26,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,16,Wednesday,Afternoon,01:00:51,True,True,2016-07-13,60.9,9.801077002085265,1.3421773421431773,2
3966,Airport,26,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,22,Wednesday,Night,00:37:01,True,True,2016-07-13,37.0,-7.19831969526952,-19.99035981259462,1
6401,Airport,26,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,19,Friday,Evening,00:43:57,True,True,2016-07-15,44.0,0.3665930472747352,-10.350226558478886,4
204,City,27,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,6,Monday,Morning,00:40:00,True,True,2016-07-11,40.0,7.5474614385591074,-11.670727655671422,4
632,Airport,27,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,12,Monday,Afternoon,00:50:00,True,True,2016-07-11,50.0,4.815372355084088,-9.980682130009463,4
763,City,27,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,16,Monday,Afternoon,01:06:00,True,True,2016-07-11,66.0,3.9403148199053604,12.236233701337653,3
1786,Airport,27,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,9,Tuesday,Morning,00:55:00,True,True,2016-07-12,55.0,4.049681679742186,-8.813045738142273,4
1968,City,27,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,12,Tuesday,Afternoon,00:39:00,True,True,2016-07-12,39.0,-2.8101769756048967,-12.339147117994074,1
2088,Airport,27,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,15,Tuesday,Afternoon,01:11:00,True,True,2016-07-12,71.0,-4.128163114710133,0.17053843172126193,0
2473,Airport,27,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,20,Tuesday,Evening,00:37:00,True,True,2016-07-12,37.0,6.187223109570272,14.62580145490928,3
2869,Airport,27,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,5,Wednesday,Morning,00:36:58,True,True,2016-07-13,37.0,6.202267893583617,-10.346011846500005,4
3742,Airport,27,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,20,Wednesday,Evening,00:23:42,True,True,2016-07-13,23.7,7.341446371602075,-16.85855028828805,4
4440,Airport,27,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,8,Thursday,Morning,00:34:07,True,True,2016-07-14,34.1,8.264811051129428,-5.743810566013412,4
